ncbi_taxon_id,relative_abundance,scientific_name
220684,0.00555355,Bacillus drentensis
1358,0.0111071,Lactococcus lactis
562,0.0444284,Escherichia coli
1304,0.0138839,Streptococcus salivarius
351091,1.15514,Oscillibacter valericigenes
341225,0.00555355,[Clostridium] saccharogumia
28116,1.54111,Bacteroides ovatus
328812,0.391525,Parabacteroides goldsteinii
1515,0.813595,Ruminiclostridium thermocellum
1686,0.0555355,Bifidobacterium catenulatum
1260,0.00277678,Finegoldia magna
218538,0.808042,Dialister invisus
28025,0.138839,Bifidobacterium animalis
85831,2.0326,Bacteroides acidifaciens
425941,0.00277678,Prevotella nanceiensis
261299,0.619221,Intestinibacter bartlettii
-1,39.0776,Unknown
29348,0.00555355,[Clostridium] spiroforme
1465754,0.133285,Alistipes timonensis
