ncbi_taxon_id,relative_abundance,scientific_name
818,0.0074758,Bacteroides thetaiotaomicron
1148157,0.0037379,Acinetobacter oleivorans
37734,0.0299032,Enterococcus casseliflavus
1113617,0.0037379,Paenibacillus sp. NBRC 13637
358220,0.0037379,Acidovorax sp. KKS102
1304,0.0037379,Streptococcus salivarius
626937,0.0037379,Christensenella minuta
1249552,0.0037379,Pseudohongiella spirulinae
584,0.0074758,Proteus mirabilis
155617,0.0074758,Enterococcus moraviensis
415956,0.0074758,Sphingobacterium composti Yoo et al. 2007
1265,0.0037379,Ruminococcus flavefaciens
104336,0.0037379,Microbacterium foliorum
477680,0.0037379,Filimonas lacunae
445709,0.0037379,Pandoraea thiooxydans
204516,0.0261653,Bacteroides massiliensis
410072,0.0037379,Coprococcus comes
28090,0.923261,Acinetobacter lwoffii
1144673,0.770007,Acinetobacter sp. CIP 64.7
531844,0.0037379,Flavobacteriaceae bacterium 3519-10
1844653,0.0224274,Lysinibacillus sp. VKM B-713
588932,0.130826,Brevundimonas naejangsanensis
309120,0.0037379,Dialister micraerophilus
35785,0.0037379,Clostridium maximum
673862,0.0037379,Candidatus Babela massiliensis
395933,0.0037379,Chryseobacterium lathyri
245,0.0037379,Flavobacterium aquatile
546,0.0037379,Citrobacter freundii
387090,0.0037379,Bacteroides coprophilus
85643,0.0037379,Thauera sp. MZ1T
261299,0.0224274,Intestinibacter bartlettii
1515,0.0186895,Ruminiclostridium thermocellum
298794,0.0037379,Methylobacterium variabile
1352,0.0112137,Enterococcus faecium
31998,0.0037379,Methylobacterium radiotolerans
1113650,0.0112137,Sphingobacterium sp. NBRC 15340
270496,0.0037379,Desulfovibrio putealis
351091,0.0224274,Oscillibacter valericigenes
56458,0.0037379,Xanthomonas sacchari
525640,0.0074758,Paracoccus chinensis
122355,0.0037379,Pseudomonas psychrophila
1718,0.0037379,Corynebacterium glutamicum
169435,0.0112137,Anaerotruncus colihominis
536633,0.0411169,Blautia glucerasea
927,0.0037379,Halothiobacillus neapolitanus
582,0.0074758,Morganella morganii
999468,3.55474,Sphingobacterium sp. LMG 8345
45851,0.0037379,Butyrivibrio crossotus
1381,0.0037379,Atopobium minutum
28026,0.0037379,Bifidobacterium pseudocatenulatum
368811,0.0037379,Rheinheimera perlucida
1491,0.0037379,Clostridium botulinum
1304158,0.0037379,Salinisphaera halophila
47678,0.0560685,Bacteroides caccae
820,0.0261653,Bacteroides uniformis
310297,0.0037379,Bacteroides plebeius
44749,0.0448548,Sporobacter termitidis
28116,0.0560685,Bacteroides ovatus
1428,0.0149516,Bacillus thuringiensis
1680,0.0336411,Bifidobacterium adolescentis
1833,0.0485927,Rhodococcus erythropolis
29348,0.16073,[Clostridium] spiroforme
876,0.0224274,Desulfovibrio desulfuricans
90730,0.0037379,Desulfosarcina cetonica
239935,0.0074758,Akkermansia muciniphila
196024,0.0037379,Aeromonas dhakensis
28111,0.0074758,Bacteroides eggerthii
28118,0.0074758,Odoribacter splanchnicus
329854,0.0448548,Bacteroides intestinalis
166501,0.0037379,Thermobaculum terrenum
86103,0.0037379,Idiomarina zobellii
1495,0.0037379,Clostridium cylindrosporum
106648,0.0112137,Acinetobacter bereziniae
29552,0.0336411,Acholeplasma axanthum
316,0.0074758,Pseudomonas stutzeri
1888913,0.0037379,Unknown
28446,0.0037379,[Clostridium] propionicum
133453,0.0037379,Caldilinea aerophila
106654,0.0037379,Acinetobacter nosocomialis
70775,0.0037379,Pseudomonas plecoglossicida
80866,0.0037379,Delftia acidovorans
44742,0.0037379,Desulfovibrio fairfieldensis
562,0.0112137,Escherichia coli
588,0.0037379,Providencia stuartii
1144662,0.0112137,Acinetobacter sp. CIP 101966
1685,0.0710201,Bifidobacterium breve
1755610,0.0074758,Alistipes sp. MC_19
43675,0.0037379,Rothia mucilaginosa
287,0.179419,Pseudomonas aeruginosa
187327,0.0074758,Acidaminococcus intestini
47879,0.0037379,Pseudomonas corrugata
540746,0.0037379,Rudaea cellulosilytica
525917,0.0037379,Thiothrix lacustris
78342,0.0112137,Bifidobacterium gallicum
166486,0.0112137,Roseburia intestinalis
-1,59.6681,Unknown
339,0.0186895,Xanthomonas campestris
84026,0.0074758,[Clostridium] methylpentosum
1465754,0.0074758,Alistipes timonensis
471,0.0074758,Acinetobacter calcoaceticus
408,0.0186895,Methylobacterium extorquens
288965,0.0037379,[Clostridium] clariflavum
32013,0.0112137,Comamonas terrigena
550,0.0037379,Enterobacter cloacae
