ncbi_taxon_id,relative_abundance,scientific_name
140314,0.0062897,Trichococcus palustris
1134405,0.0062897,Melioribacter roseus
447106,0.0062897,Leptospira licerasiae
582,0.0062897,Morganella morganii
797292,0.0062897,Sphingobacterium alimentarium
1725,0.0062897,Corynebacterium xerosis
1491,0.0062897,Clostridium botulinum
1527,0.0125794,Anaerocolumna aminovalerica
33043,1.18246,Coprococcus eutactus
35841,0.0188691,Bacillus thermoamylovorans
36835,0.21385,[Clostridium] colinum
1114067,0.0125794,Weissella sp. NBRC 107245
820,2.08818,Bacteroides uniformis
61171,0.100635,Holdemania filiformis
33038,0.0251588,[Ruminococcus] gnavus
566027,0.0062897,Micrococcus yunnanensis
167964,0.0125794,Anaerolinea thermophila
47678,0.0188691,Bacteroides caccae
39496,0.0125794,Eubacterium ventriosum
33034,0.0691867,Anaerococcus prevotii
291645,0.0062897,Bacteroides nordii
471189,0.0188691,Gordonibacter pamelaeae
882211,0.0566073,Pseudomonas deceptionensis
44749,0.597522,Sporobacter termitidis
351091,0.792503,Oscillibacter valericigenes
1260,0.0566073,Finegoldia magna
122355,0.0880558,Pseudomonas psychrophila
169435,0.232719,Anaerotruncus colihominis
536633,0.408831,Blautia glucerasea
1467,0.0062897,Bacillus lentus
115979,0.0125794,Bacillus nealsonii
38288,0.0188691,Corynebacterium genitalium
309120,0.0251588,Dialister micraerophilus
35785,0.0062897,Clostridium maximum
208479,0.0440279,[Clostridium] bolteae
1113741,0.0062897,Bacillus sp. NBRC 101250
1515,11.3026,Ruminiclostridium thermocellum
1512,0.0691867,[Clostridium] symbiosum
1265,0.0125794,Ruminococcus flavefaciens
1054217,0.0188691,Thermoplasmatales archaeon BRNA1
46506,0.169822,Bacteroides stercoris
294,0.0062897,Pseudomonas fluorescens
59839,0.0062897,Paenibacillus alginolyticus
1308,0.201271,Streptococcus thermophilus
488,0.0440279,Neisseria mucosa
204516,0.113215,Bacteroides massiliensis
1255,0.0062897,Pediococcus pentosaceus
137591,0.163532,Weissella cibaria
202952,0.0062897,Acinetobacter gerneri
37915,0.0062897,Dietzia maris
180164,0.0062897,Blautia schinkii
39488,0.0188691,[Eubacterium] hallii
84032,0.0566073,[Clostridium] thermosuccinogenes
1258,0.0125794,Peptoniphilus asaccharolyticus
1755607,0.0125794,Bacteroides sp. MC_16
78342,0.0188691,Bifidobacterium gallicum
42256,0.0125794,Rubrobacter radiotolerans
187491,0.0062897,Corynebacterium glaucum
166486,0.0503176,Roseburia intestinalis
1488,0.0062897,Clostridium acetobutylicum
82688,0.0062897,Lactobacillus nagelii
84026,0.0188691,[Clostridium] methylpentosum
1465754,0.0880558,Alistipes timonensis
-1,19.4289,Unknown
207340,0.0062897,Roseomonas mucosa
288965,0.163532,[Clostridium] clariflavum
1168034,0.0251588,Draconibacterium orientale
1506,0.0062897,Clostridium sp.
1303,0.0314485,Streptococcus oralis
1586267,0.0062897,Apibacter mensalis
1133319,0.0062897,Bacteroides reticulotermitis
562,0.0062897,Escherichia coli
588,0.0062897,Providencia stuartii
1685,0.0754764,Bifidobacterium breve
43143,0.0062897,Tissierella creatinini
103892,0.0062897,Veillonella ratti
133453,0.0062897,Caldilinea aerophila
39492,0.654129,[Eubacterium] siraeum
28446,0.0314485,[Clostridium] propionicum
1755610,0.0566073,Alistipes sp. MC_19
39491,0.0062897,[Eubacterium] rectale
741091,0.0062897,Rahnella sp. Y9602
29354,0.0251588,[Clostridium] celerecrescens
907,0.150953,Megasphaera elsdenii
100174,0.0062897,Clostridium peptidivorans
732242,0.0062897,Bacteroides paurosaccharolyticus
61435,0.0062897,Dehalococcoides mccartyi
166501,0.0062897,Thermobaculum terrenum
40215,0.0188691,Acinetobacter junii
329854,1.27052,Bacteroides intestinalis
871324,0.0188691,Bacteroides stercorirosoris
29370,0.0314485,[Clostridium] sphenoides
1495,0.0062897,Clostridium cylindrosporum
106648,0.226429,Acinetobacter bereziniae
48467,0.0125794,Prosthecobacter debontii
35756,0.0062897,Corynebacterium pilosum
45462,0.0062897,Brevibacillus borstelensis
184870,0.0125794,Varibaculum cambriense
105841,0.0125794,Anaerostipes caccae
1428,0.0125794,Bacillus thuringiensis
28116,0.515756,Bacteroides ovatus
1393,0.0251588,Brevibacillus brevis
1680,0.0440279,Bifidobacterium adolescentis
214856,0.150953,Alistipes finegoldii
90730,0.0062897,Desulfosarcina cetonica
239935,6.13246,Akkermansia muciniphila
1630,0.144663,Kandleria vitulina
1113644,0.0062897,Runella sp. NBRC 15129
29348,0.704447,[Clostridium] spiroforme
1453594,0.0062897,Sphingobacterium sp. YIM 101302
1358,0.0125794,Lactococcus lactis
28118,0.150953,Odoribacter splanchnicus
