ncbi_taxon_id,relative_abundance,scientific_name
28117,1.68544,Alistipes putredinis
133926,0.00426694,Olsenella uli
157687,0.00426694,Leptotrichia wadei
52773,0.00426694,Actinomyces meyeri
118967,0.00426694,Anaerorhabdus furcosa
52769,0.00426694,Actinomyces gerencseriae
1338,0.00426694,Streptococcus intermedius
839,0.00426694,Prevotella ruminicola
39483,0.00426694,Faecalitalea cylindroides
905,0.00426694,Acidaminococcus fermentans
328814,0.558969,Alistipes shahii
2173,0.0938727,Methanobrevibacter smithii
1747,0.00426694,Propionibacterium acnes
357276,0.0341355,Bacteroides dorei
97253,0.00426694,Eubacterium plexicaudatum
821,8.9051,Bacteroides vulgatus
33934,0.00426694,Anoxybacillus flavithermus
332249,0.00426694,Truepera radiovictrix
626932,0.277351,Alistipes indistinctus
1735,0.332821,Holdemanella biformis
28037,0.0597372,Streptococcus mitis
847,0.0426694,Oxalobacter formigenes
84112,0.00426694,Eggerthella lenta
165179,0.00853388,Prevotella copri
387661,0.644308,Parabacteroides johnsonii
1297750,0.00426694,Bacteroides luti
818,1.71958,Bacteroides thetaiotaomicron
40518,0.0256016,Ruminococcus bromii
28112,0.00426694,Tannerella forsythia
626937,0.11094,Christensenella minuta
1755629,0.0298686,Victivallis sp. MC_44
33039,0.0298686,[Ruminococcus] torques
52787,0.00426694,Anaerofilum pentosovorans
415956,0.00426694,Sphingobacterium composti Yoo et al. 2007
995,0.00426694,Solitalea canadensis
46506,0.0298686,Bacteroides stercoris
294,0.00426694,Pseudomonas fluorescens
33905,0.00426694,Bifidobacterium thermophilum
1265,0.0213347,Ruminococcus flavefaciens
204516,0.0298686,Bacteroides massiliensis
38313,0.00426694,Shewanella algae
1308,0.068271,Streptococcus thermophilus
410072,0.0597372,Coprococcus comes
39488,0.0170678,[Eubacterium] hallii
180164,0.0170678,Blautia schinkii
84032,0.0341355,[Clostridium] thermosuccinogenes
1504,0.00426694,Clostridium septicum
729,0.499232,Haemophilus parainfluenzae
1732,0.00853388,Eubacterium oxidoreducens
35785,0.0170678,Clostridium maximum
552810,0.00426694,Dehalogenimonas lykanthroporepellens
115979,0.0512033,Bacillus nealsonii
39950,0.0256016,Dialister pneumosintes
208479,0.0128008,[Clostridium] bolteae
937334,0.00426694,Caldicoprobacter faecalis
1512,0.140809,[Clostridium] symbiosum
1515,0.358423,Ruminiclostridium thermocellum
261299,0.00426694,Intestinibacter bartlettii
61635,0.0170678,Acholeplasma brassicae
1267,0.0128008,Clostridium ventriculi
351091,2.84178,Oscillibacter valericigenes
1161942,0.221881,Ruminococcus champanellensis
319644,0.00426694,Saccharofermentans acetigenes
536633,0.294419,Blautia glucerasea
169435,0.443762,Anaerotruncus colihominis
1539,0.00426694,Clostridium malenominatum
871325,0.0170678,Bacteroides faecichinchillae
33043,0.221881,Coprococcus eutactus
39496,0.204813,Eubacterium ventriosum
47500,0.00426694,Aneurinibacillus migulanus
47678,0.371224,Bacteroides caccae
61171,0.0469363,Holdemania filiformis
33038,0.00426694,[Ruminococcus] gnavus
820,0.746714,Bacteroides uniformis
310297,0.0128008,Bacteroides plebeius
44749,1.0198,Sporobacter termitidis
470565,0.00426694,Prevotella histicola
291645,0.0256016,Bacteroides nordii
28116,3.50742,Bacteroides ovatus
100176,0.00426694,Papillibacter cinnamivorans
349096,0.00426694,Pectinatus haikarae
1680,0.0256016,Bifidobacterium adolescentis
508460,0.00853388,Cloacibacillus evryensis
863643,0.00853388,Thermincola potens
38986,0.123741,Acholeplasma palmae
38289,0.00426694,Corynebacterium jeikeium
89153,0.0170678,[Clostridium] hylemonae
1510,0.452296,[Clostridium] stercorarium
876,0.0298686,Desulfovibrio desulfuricans
29348,0.119474,[Clostridium] spiroforme
132132,0.00426694,Desulfomicrobium orale
239935,1.68117,Akkermansia muciniphila
1630,0.913125,Kandleria vitulina
214856,1.38249,Alistipes finegoldii
28111,0.0128008,Bacteroides eggerthii
36849,0.00426694,Oxobacter pfennigii
28127,0.0170678,Prevotella buccalis
28118,0.435228,Odoribacter splanchnicus
61435,0.00853388,Dehalococcoides mccartyi
392736,0.0128008,Uliginosibacterium gangwonense
41976,0.00426694,Porphyromonas catoniae
329854,0.11094,Bacteroides intestinalis
495,0.00426694,Neisseria elongata
166501,0.00426694,Thermobaculum terrenum
33953,0.0213347,Clostridium aminobutyricum
48467,0.00426694,Prosthecobacter debontii
185293,0.00426694,Prevotella oryzae
29370,0.0298686,[Clostridium] sphenoides
45254,0.00853388,Dysgonomonas capnocytophagoides
871324,0.00426694,Bacteroides stercorirosoris
105841,0.00853388,Anaerostipes caccae
39492,3.86158,[Eubacterium] siraeum
133453,0.00853388,Caldilinea aerophila
28446,0.102407,[Clostridium] propionicum
1685,0.0256016,Bifidobacterium breve
562,0.0256016,Escherichia coli
44742,0.251749,Desulfovibrio fairfieldensis
29354,0.0170678,[Clostridium] celerecrescens
881,0.0128008,Desulfovibrio vulgaris
106634,0.00426694,Thioalkalivibrio versutus
187327,0.507766,Acidaminococcus intestini
39491,0.0256016,[Eubacterium] rectale
626931,0.0128008,Bacteroides oleiciplenus
1755610,0.00426694,Alistipes sp. MC_19
287,0.00426694,Pseudomonas aeruginosa
47879,0.00426694,Pseudomonas corrugata
732242,0.0128008,Bacteroides paurosaccharolyticus
312279,0.00426694,Emticicia oligotrophica
166486,0.119474,Roseburia intestinalis
574375,0.0298686,Bacillus gaemokensis
1755607,0.0170678,Bacteroides sp. MC_16
638,0.00426694,Arsenophonus nasoniae
-1,30.099,Unknown
84026,0.0256016,[Clostridium] methylpentosum
1465754,0.11094,Alistipes timonensis
328812,0.174945,Parabacteroides goldsteinii
2150,0.00426694,Acholeplasma modicum
1303,0.072538,Streptococcus oralis
1506,0.0341355,Clostridium sp.
288965,0.0640041,[Clostridium] clariflavum
71657,0.00426694,Lonsdalea quercina
290055,0.00426694,[Eubacterium] fissicatena
314275,0.00426694,Alteromonas mediterranea
28123,0.0640041,Porphyromonas asaccharolytica
