ncbi_taxon_id,relative_abundance,scientific_name
328814,0.242107,Alistipes shahii
28119,0.00247048,Bacteroides zoogleoformans
357276,0.227284,Bacteroides dorei
821,19.3043,Bacteroides vulgatus
33039,0.0345867,[Ruminococcus] torques
626937,0.00741143,Christensenella minuta
83661,0.00494096,Desulfonispora thiosulfatigenes
693075,0.00247048,Caldisericum exile
387661,0.41257,Parabacteroides johnsonii
40518,0.0271753,Ruminococcus bromii
818,7.02851,Bacteroides thetaiotaomicron
487175,1.47488,Parasutterella excrementihominis
350,0.00247048,Zoogloea ramigera
376804,0.00988191,Bacteroides barnesiae
36847,0.0148229,[Clostridium] neopropionicum
28117,4.14546,Alistipes putredinis
1535,0.130935,[Clostridium] leptum
146817,0.0123524,Dendrosporobacter quercicolus
839,0.0172933,Prevotella ruminicola
52773,0.00247048,Actinomyces meyeri
1264,0.200109,Ruminococcus albus
504486,0.00247048,Cellulophaga tyrosinoxydans
301301,1.49217,Roseburia hominis
40520,0.0345867,Blautia obeum
29347,0.0222343,[Clostridium] scindens
39497,0.0123524,Eubacterium xylanophilum
290053,0.00247048,Bacteroides helcogenes
817,0.135876,Bacteroides fragilis
